NAME,DINING TIME,RATING,REVIEW
OpenTable Diner,"Dined on June 28, 2024",5,Phenomenal time. Bit pricey tho. Pay to play is worth it here
Port,"Dined on June 28, 2024",2,Greeters were unwelcoming.  Not going back.  Food was ok. Server was decent.
SeaCruz,"Dined on June 26, 2024",5,"Thank you all for our first time at Casa Mono, but not our last time. See you soon."
downtowner,"Dined on June 26, 2024",2,"We have been diners at Casa Mono since the night it opened.  We were very disappointed  with our recent lunch.  The sweetbreads were soaking in oil.  The duck breast was 2 mini slices.  The pork belly was so tough as to be inedible.  The 2 other courses  were, at best, fair. We would no longer recommend this restaurant."
DJMF,"Dined on June 26, 2024",5,"Food and service was excellent. Bone Marrow, Confit Goat, and Paella Croqueta were the stand out dishes and the sommelier suggested an excellent Catalan Rosado. Tables are very tightly squeezed together and it is quite loud but the vibe is lively without being pretentious. We will definitely come back."
AndrewD,"Dined on June 25, 2024",5,"Casa Mono was incredible. Great service, food was fantastic with unique and incredibly balanced dishes. Would absolutely come back."
OpenTable Diner,"Dined on June 25, 2024",5,"Rich choice, excellent meals, very helpful service. Great value for money. The street seating area is a bit noisy, but we booked late and there were no tables inside."
OCYelper,"Dined on June 25, 2024",4,"Had been wanting to come here again for a long time. Not as good and charming as I remembered. Service was lackluster. Our server was pretty disengaged and did not come for quite awhile and did not check on us during the meal. The tapas was good but the prices are ridiculous for tapas. Having just come from St. Sebastian, Spain where they have a lot Michelin star rated restaurants for such a small city, Casa Mono is good but not worthy of the price. I got the nostalgia out of my system. No need to come back."
CarlosM,"Dined on June 25, 2024",5,"An excellent experience, food, wine selection and staff!"
Louise,"Dined on June 25, 2024",5,We ate outside. Food was delicious. Very inventive.
OpenTable Diner,"Dined on June 24, 2024",5,"Recommended by a former nyc chef and acquaintance as his favorite place to “send people .” It was perfect in every way. Coming from Portland Oregon, it’s tough to impress with food. This was a wonderful experience altogether. Highly recommend"
michelllew,"Dined on June 24, 2024",4,Great food and service/ slightly disappointed there were no cocktails but excellent wines
OpenTable Diner,"Dined on June 23, 2024",4,"We had a good time with good food and drink, and services."
OpenTable Diner,"Dined on June 23, 2024",4,"Not your typical Michelin star restaurant. To start with, the price point is lower, and the decor won't be confused with Le Bernadin, but the staff is friendly and attentive. Most importantly, the food is to die for. My best meal in months. Had a nice Albarino , although the prices on the wines are not the best, though it is more than a glass worth.  I think i ate here years ago when it was under Mario Batali. The entire experience is greatly improved since those days. . Highly recommended."
rebekahG,"Dined on June 22, 2024",5,"It’s manhattan, so it’s pricey, but so worth it! Highly recommended."
HuyT,"Dined on June 21, 2024",4,Food was good but not insanely good!  Service was great.  Some dishes were misses. Came for the razor but no razor…
anita,"Dined on June 18, 2024",5,Always fabulous.  the food is first-rate and presented beautifully.  The wine recommendation was perfect.  Staff attentive and not intrusive.  One of my all-time favorite NYC restaurants.  A gem.
DavidD,"Dined on June 18, 2024",5,Specatcular food. The lamb was the best I ever had.
Joni,"Dined on June 17, 2024",5,"We were warmly welcomed by the hostess and sent to the bar to wait for our table where we were served by a nice young man. The food was spectacular, the ambiance a bit rowdy but entertaining. Our server, Lyla could not have been more accommodating had we been dining in her own home. She’s wonderful! Great place!"
OpenTable Diner,"Dined on June 16, 2024",3,"The food here is so great with some classic items, but mostly inventive twists on tapas. The food presentation was sooo beautiful! The only thing was it is pretty loud and the tables are super close together, but that's nyc I suppose. The only thing that really was odd was we were perfectly on time for the reservation, but didn't even get water or service for maybe 10-15 mins? Would love to come back on a calmer night, and this place is on the perfect street in nyc, that is sometimes tranquil. Will be back and hoping the service is a little better next time."
OpenTable Diner,"Dined on June 16, 2024",5,Lovely complexity to the flavors. Unusual items on small plates. Excellent service and moderately priced. I'll be back and will recommend Casa Mono to friends.
Kramer,"Dined on June 16, 2024",3,"Probably was just bad night in a Michelin Star restaurant and I had the bad luck to be there that day, but I’ve never seen croquetas with the appearance that one of the 4 was burned out in rancid oil and I ask myself how can any restaurant allowed that to get to the table. The truth is that none of the plates from the left page of the menu were impressive and I could say subpar ( octopus, Pan con Tomate and of course the Croquetas) the plates on the Right Page of the Menu were pretty good and if you happen to go there just stick to it (the right side of the menu), the Oxtail plate and the Pork Sobrasada are outstanding. The Wine list is Very Complete with a ton of options from different Spanish’s regions wich i loved. Plus the sommelier is really helpful. No complains with the deserts and sweet Wine list even though the waitress kept pointing to the most expensive ones when ask for a recommendation  at least that was the impression  of the ppl in my table. Lastly when the check came we observe they charged us for the Bread that we never ask for and thought it was house courtesy as many restaurant does if you don’t ask for it. I don’t use to do reviews like many regular ppl don’t. But like me many regular folks read what other ppl experienced before taking a decision and that’s why I think it was important to write this one."
OpenTable Diner,"Dined on June 15, 2024",5,"Wonderful experience!  Food, service, wine was all wonderful!"
lamedoc,"Dined on June 14, 2024",4,"So loud. As in, 85 dB on my meter. Food was phenomenal; service was excellent. But my ears were still ringing 10 minutes after leaving the restaurant."
R0d1905,"Dined on June 11, 2024",5,Michelin Star Restaurant exceeding expectations! Cozy atmosphere highlighting amazing tapas Can’t go wrong for a special occasion or a business meal bringing the best authentic Spanish cuisine
Katie,"Dined on June 10, 2024",5,"One of the best dinners we’ve had in the city.  The scallops with serrano curry were the absolute highlight of the meal. Truly the best scallop dish I’ve ever had. The duck was a close second. Razor clams were also great but in a basic butter/garlic/herb sauce - which was great but flavors that I have tasted at many other places. So get them, but don’t skip the other stuff!  We had our server pick our food and wine pairings and she did a great job."
Kevala,"Dined on June 8, 2024",5,Great food and service.  The scallops are fantastic!
